voltage_v,current_a,cell_temp_c,power_w,ambient_temp_c,soc_percent,file_id
3.46523,-0.42653,24.0813,-1.4780245519000001,25,27.566666666666663,25degC_UDDS
3.46186,-0.58744,23.97615,-2.0336350384,25,27.561333333333327,25degC_UDDS
3.46692,-0.30394,23.97615,-1.0537356648,25,27.556000000000004,25degC_UDDS
3.47096,-0.15069,24.0813,-0.5230389623999999,25,27.55533333333333,25degC_UDDS
3.46995,-0.22221,24.0813,-0.7710575894999999,25,27.55333333333333,25degC_UDDS
3.46692,-0.40865,24.0813,-1.416756858,25,27.551000000000002,25degC_UDDS
3.46,-0.76112,24.0813,-2.6334752,25,27.54566666666666,25degC_UDDS
3.45057,-1.21575,24.0813,-4.1950304775000005,25,27.537,25degC_UDDS
3.45309,-0.60021,23.97615,-2.0725791489,25,27.524333333333338,25degC_UDDS
3.46704,0.03576,23.97615,0.1239813504,25,27.519666666666666,25degC_UDDS
3.46978,-0.70237,24.0813,-2.4370693786000004,25,27.519666666666666,25degC_UDDS
3.46956,0.10216,24.0813,0.3544502496,25,27.515,25degC_UDDS
3.46405,-1.31791,23.97615,-4.565306135499999,25,27.51566666666667,25degC_UDDS
3.44483,-1.48903,23.97615,-5.1294552149,25,27.50366666666667,25degC_UDDS
3.44096,-1.57587,23.97615,-5.4225056352,25,27.488666666666674,25degC_UDDS
3.45743,0.11494,23.97615,0.3973970042,25,27.476333333333336,25degC_UDDS
3.48541,0.74325,23.97615,2.5905309825,25,27.479,25degC_UDDS
3.50816,2.33957,23.97615,8.2075858912,25,27.49033333333334,25degC_UDDS
3.5203,2.15567,23.97615,7.5886051010000015,25,27.511666666666656,25degC_UDDS
3.53261,3.06238,24.0813,10.8181942118,25,27.531666666666677,25degC_UDDS
3.54255,2.93468,24.0813,10.396250634,25,27.560666666666666,25degC_UDDS
3.53547,2.40342,24.0813,8.4972193074,25,27.58600000000001,25degC_UDDS
3.5257,1.7981,24.0813,6.3395611700000005,25,27.605333333333338,25degC_UDDS
3.51491,1.18511,24.0813,4.1655549901,25,27.61933333333334,25degC_UDDS
3.5026,0.54403,24.0813,1.9055194780000002,25,27.627666666666663,25degC_UDDS
3.49287,-0.05364,24.0813,-0.1873575468,25,27.630333333333333,25degC_UDDS
3.48815,-0.11238,23.97615,-0.391998297,25,27.629333333333328,25degC_UDDS
3.48731,-0.11238,23.97615,-0.39190389779999996,25,27.628333333333334,25degC_UDDS
3.48512,-0.20433,23.97615,-0.7121145696000001,25,27.626999999999992,25degC_UDDS
3.47585,-0.67683,23.97615,-2.3525595555,25,27.62433333333334,25degC_UDDS
3.45933,-1.45583,23.97615,-5.0361963939,25,27.614666666666665,25degC_UDDS
3.44096,-2.66902,23.97615,-9.1839910592,25,27.597000000000005,25degC_UDDS
3.42073,-3.1543,23.97615,-10.790008639,25,27.571666666666673,25degC_UDDS
3.41298,-3.27945,24.0813,-11.192697261000001,25,27.53899999999999,25degC_UDDS
3.42444,-1.83639,24.0813,-6.2886073716,25,27.511333333333344,25degC_UDDS
3.43118,-2.13266,24.0813,-7.3175403388,25,27.49433333333333,25degC_UDDS
3.42714,-2.22972,23.97615,-7.6415626007999995,25,27.47233333333333,25degC_UDDS
3.43051,-1.97942,23.97615,-6.7904201042,25,27.452999999999996,25degC_UDDS
3.42916,-2.02028,23.97615,-6.9278633648,25,27.435333333333332,25degC_UDDS
3.41517,-3.04447,23.87099,-10.3973826099,25,27.414666666666665,25degC_UDDS
3.39477,-3.60893,23.87099,-12.251487296099999,25,27.385333333333328,25degC_UDDS
3.39275,-3.47101,23.87099,-11.7762691775,25,27.34899999999999,25degC_UDDS
3.4091,-2.52344,23.87099,-8.602659304,25,27.321333333333342,25degC_UDDS
3.42781,-1.57587,23.87099,-5.401782944700001,25,27.303999999999995,25degC_UDDS
3.43792,-1.10081,23.87099,-3.7844967152000004,25,27.29166666666667,25degC_UDDS
3.445,-0.79943,23.87099,-2.75403635,25,27.283333333333324,25degC_UDDS
3.44804,-0.70748,24.0813,-2.4394193392,25,27.27666666666666,25degC_UDDS
3.46198,0.34225,23.97615,1.184862655,25,27.271,25degC_UDDS
3.47079,-0.1226,23.97615,-0.425518854,25,27.27733333333333,25degC_UDDS
3.46287,-0.17623,23.97615,-0.6102615801,25,27.274666666666658,25degC_UDDS
3.46687,0.02554,23.97615,0.0885438598,25,27.274000000000008,25degC_UDDS
3.46843,-0.03831,23.97615,-0.1328755533,25,27.274666666666658,25degC_UDDS
3.4699,0.10216,23.97615,0.354484984,25,27.274000000000008,25degC_UDDS
3.4718,-0.02809,23.97615,-0.097522862,25,27.276,25degC_UDDS
3.47176,0.09961,23.97615,0.34582201360000003,25,27.275666666666666,25degC_UDDS
3.48693,0.82498,23.97615,2.8766475114000003,25,27.278333333333336,25degC_UDDS
3.50934,1.86706,23.97615,6.5521483404,25,27.290666666666663,25degC_UDDS
3.50092,0.25541,23.97615,0.8941699772,25,27.310333333333336,25degC_UDDS
3.47686,-0.20177,23.87099,-0.7015260422,25,27.312000000000005,25degC_UDDS
3.46321,-0.73813,23.97615,-2.5562991973,25,27.30733333333334,25degC_UDDS
3.4509,-1.30514,23.97615,-4.503907625999999,25,27.298333333333336,25degC_UDDS
3.445,-1.47116,23.97615,-5.0681462,25,27.28366666666666,25degC_UDDS
3.45613,-0.19156,23.97615,-0.6620562628,25,27.272333333333332,25degC_UDDS
3.46557,-0.36523,23.97615,-1.2657301311,25,27.27033333333333,25degC_UDDS
3.45916,-0.70493,23.97615,-2.4384656587999998,25,27.26533333333333,25degC_UDDS
3.46354,-0.41376,23.97615,-1.4330743104,25,27.258000000000003,25degC_UDDS
3.46675,-0.32437,23.97615,-1.1245096975,25,27.256999999999998,25degC_UDDS
3.4627,-0.51848,23.97615,-1.795340696,25,27.252333333333333,25degC_UDDS
3.44939,-1.24384,23.97615,-4.2904892576,25,27.24700000000001,25degC_UDDS
3.4391,-1.60652,23.97615,-5.5249829319999995,25,27.230333333333334,25degC_UDDS
3.44011,-1.50691,23.97615,-5.183936160099999,25,27.217000000000002,25degC_UDDS
3.44349,-1.23873,23.97615,-4.265554367700001,25,27.202666666666666,25degC_UDDS
3.44787,-1.0293,23.97615,-3.5488925910000004,25,27.19366666666666,25degC_UDDS
3.44349,-1.23363,23.97615,-4.2479925687,25,27.183333333333337,25degC_UDDS
3.44686,-1.0012,23.97615,-3.4509962320000005,25,27.171333333333337,25degC_UDDS
3.45495,-0.58744,23.97615,-2.029575828,25,27.163999999999998,25degC_UDDS
3.46468,0.09961,23.97615,0.3451167748,25,27.160666666666668,25degC_UDDS
3.48001,0.60022,23.97615,2.0887716022,25,27.163000000000004,25degC_UDDS
3.48001,0.4342,23.97615,1.511020342,25,27.170666666666666,25degC_UDDS
3.47529,0.17113,23.97615,0.5947263777,25,27.17166666666667,25degC_UDDS
3.47484,0.0,23.97615,0.0,25,27.173666666666662,25degC_UDDS
3.4731,0.03065,23.97615,0.10645051500000001,25,27.17333333333333,25degC_UDDS
3.47681,0.16857,23.97615,0.5860858617,25,27.174,25degC_UDDS
3.47749,0.16091,23.97615,0.5595629159,25,27.176333333333336,25degC_UDDS
3.48591,0.60277,23.97615,2.1012019707,25,27.177666666666667,25degC_UDDS
3.51558,3.05727,23.97615,10.7480772666,25,27.188666666666663,25degC_UDDS
3.53766,2.93468,23.97615,10.3819000488,25,27.21666666666667,25degC_UDDS
3.53379,2.51325,23.97615,8.8812977175,25,27.242666666666658,25degC_UDDS
3.52468,1.93091,23.97615,6.8058398588,25,27.26333333333333,25degC_UDDS
3.5139,1.30515,23.97615,4.586166585,25,27.278666666666673,25degC_UDDS
3.50277,0.70238,24.0813,2.4602755926,25,27.28799999999999,25degC_UDDS
3.49136,-0.0332,23.97615,-0.11591315199999999,25,27.291333333333334,25degC_UDDS
3.48563,-0.09961,23.97615,-0.3472036043,25,27.290666666666663,25degC_UDDS
3.48461,-0.11238,23.97615,-0.39160047179999996,25,27.28966666666667,25degC_UDDS
3.48394,-0.11238,23.97615,-0.39152517719999996,25,27.28866666666666,25degC_UDDS
3.4836,-0.11238,23.97615,-0.391486968,25,27.287666666666677,25degC_UDDS
3.48327,-0.11493,23.97615,-0.40033222110000005,25,27.286333333333335,25degC_UDDS
3.4831,-0.11493,23.97615,-0.400312683,25,27.28533333333334,25degC_UDDS
3.48293,-0.11238,23.97615,-0.3914116734,25,27.284333333333333,25degC_UDDS
3.48276,-0.11493,23.97615,-0.4002736068,25,27.283333333333324,25degC_UDDS
3.48259,-0.11238,23.97615,-0.39137346419999997,25,27.28233333333333,25degC_UDDS
3.48242,-0.11493,23.97615,-0.40023453059999997,25,27.281333333333325,25degC_UDDS
3.48225,-0.11493,23.97615,-0.40021499250000003,25,27.28033333333334,25degC_UDDS
3.48225,-0.11238,23.97615,-0.391335255,25,27.278999999999996,25degC_UDDS
3.48209,-0.11238,23.97615,-0.39131727419999995,25,27.278000000000002,25degC_UDDS
3.48209,-0.11238,23.97615,-0.39131727419999995,25,27.276999999999994,25degC_UDDS
3.48209,-0.11238,23.97615,-0.39131727419999995,25,27.276,25degC_UDDS
3.48192,-0.11493,23.97615,-0.40017706560000005,25,27.274999999999995,25degC_UDDS
3.48192,-0.11238,23.97615,-0.39129816959999997,25,27.274000000000008,25degC_UDDS
3.48192,-0.11238,23.97615,-0.39129816959999997,25,27.273000000000003,25degC_UDDS
3.48175,-0.11238,23.97615,-0.391279065,25,27.271666666666672,25degC_UDDS
3.48175,-0.11238,23.97615,-0.391279065,25,27.270666666666664,25degC_UDDS
3.48175,-0.11493,23.97615,-0.4001575275,25,27.26966666666667,25degC_UDDS
3.48175,-0.11238,23.97615,-0.391279065,25,27.268666666666665,25degC_UDDS
3.48158,-0.11238,23.87099,-0.3912599604,25,27.267666666666656,25degC_UDDS
3.48158,-0.11238,23.87099,-0.3912599604,25,27.266666666666673,25degC_UDDS
3.48158,-0.11493,23.97615,-0.4001379894,25,27.265666666666664,25degC_UDDS
3.48158,-0.11493,23.97615,-0.4001379894,25,27.264333333333333,25degC_UDDS
3.48158,-0.11493,23.97615,-0.4001379894,25,27.26333333333333,25degC_UDDS
3.48158,-0.11493,23.97615,-0.4001379894,25,27.262333333333334,25degC_UDDS
3.48141,-0.11493,23.97615,-0.4001184513,25,27.261333333333326,25degC_UDDS
3.48091,-0.14558,23.97615,-0.5067508777999999,25,27.260333333333342,25degC_UDDS
3.47518,-0.44697,23.97615,-1.5533012045999999,25,27.25833333333334,25degC_UDDS
3.46186,-1.11103,23.97615,-3.8462303158,25,27.252,25degC_UDDS
3.44315,-1.97176,23.97615,-6.789065444,25,27.23766666666667,25degC_UDDS
3.42376,-2.81971,23.97615,-9.6540103096,25,27.215333333333337,25degC_UDDS
3.40489,-3.57573,23.87099,-12.1749673197,25,27.18533333333334,25degC_UDDS
3.40927,-2.33699,23.97615,-7.9674298973,25,27.151333333333337,25degC_UDDS
3.42039,-2.42894,23.97615,-8.3079220866,25,27.12966666666666,25degC_UDDS
3.41028,-2.87846,23.97615,-9.816354568800001,25,27.105999999999998,25degC_UDDS
3.40809,-2.79673,23.97615,-9.5315075457,25,27.07666666666667,25degC_UDDS
3.41567,-2.3421,23.97615,-7.999840707,25,27.053666666666665,25degC_UDDS
3.41938,-2.10202,23.97615,-7.187605147599999,25,27.032999999999994,25degC_UDDS
3.42056,-2.01773,23.97615,-6.9017665288,25,27.014666666666663,25degC_UDDS
3.41618,-2.20929,23.97615,-7.547332312200001,25,26.99533333333334,25degC_UDDS
3.42511,-1.22596,23.97615,-4.1990478556,25,26.975000000000005,25degC_UDDS
3.42848,-1.55033,23.97615,-5.3152753984,25,26.963333333333328,25degC_UDDS
3.42376,-1.75211,23.97615,-5.9988041336,25,26.94633333333334,25degC_UDDS
3.42646,-1.58609,24.0813,-5.4346739414,25,26.930999999999994,25degC_UDDS
3.4418,-0.08939,24.0813,-0.307662502,25,26.918333333333333,25degC_UDDS
3.46046,0.11494,24.0813,0.39774527239999996,25,26.917666666666662,25degC_UDDS
3.46636,0.2503,24.0813,0.8676299080000001,25,26.919999999999998,25degC_UDDS
3.45984,-0.3116,24.0813,-1.0780861439999998,25,26.921666666666678,25degC_UDDS
3.46181,0.25541,24.0813,0.8841808921000001,25,26.916666666666668,25degC_UDDS
3.49283,2.26805,23.97615,7.9219130815000005,25,26.923333333333332,25degC_UDDS
3.51457,2.32424,24.0813,8.1687041768,25,26.944333333333336,25degC_UDDS
3.50429,0.90416,24.0813,3.1684388464,25,26.964999999999996,25degC_UDDS
3.49114,0.82242,24.0813,2.8711833588,25,26.973333333333336,25degC_UDDS
3.50918,2.68182,24.0813,9.4109891076,25,26.982000000000006,25degC_UDDS
3.53075,2.66394,24.0813,9.405706155,25,27.006666666666668,25degC_UDDS
3.52654,2.24251,24.0813,7.908301215399999,25,27.030999999999995,25degC_UDDS
3.50884,0.70494,24.0813,2.4735216696,25,27.048000000000005,25degC_UDDS
3.49131,0.32437,24.18646,1.1324762247,25,27.053666666666665,25degC_UDDS
3.48625,0.12771,24.0813,0.44522898749999995,25,27.05466666666667,25degC_UDDS
3.48575,0.11238,24.0813,0.39172858499999996,25,27.056,25degC_UDDS
3.48389,0.04087,24.0813,0.1423865843,25,27.056666666666672,25degC_UDDS
3.48305,0.01022,24.0813,0.035596771,25,27.05700000000001,25degC_UDDS
3.48141,-0.07151,23.97615,-0.24895562910000002,25,27.05700000000001,25degC_UDDS
3.47737,-0.26052,24.0813,-0.9059244324,25,27.05533333333333,25degC_UDDS
3.47501,-0.34736,24.0813,-1.2070794736000001,25,27.052,25degC_UDDS
3.47737,-0.189,24.0813,-0.65722293,25,27.049,25degC_UDDS
3.47905,-0.10983,24.0813,-0.3821040615,25,27.048666666666666,25degC_UDDS
3.48052,0.04853,24.0813,0.16890963559999997,25,27.047333333333334,25degC_UDDS
3.48524,0.20688,23.97615,0.7210264512000001,25,27.04833333333333,25degC_UDDS
3.49013,0.43675,23.97615,1.5243142775000003,25,27.05099999999999,25degC_UDDS
3.48895,0.30139,23.97615,1.0515346405,25,27.056,25degC_UDDS
3.48558,0.14048,23.97615,0.4896542784,25,27.056666666666672,25degC_UDDS
3.48541,0.1226,23.97615,0.42731126599999997,25,27.05833333333333,25degC_UDDS
3.48293,-0.0332,23.97615,-0.11563327600000001,25,27.058666666666664,25degC_UDDS
3.48107,-0.09961,23.97615,-0.3467493827,25,27.057999999999993,25degC_UDDS
3.4804,-0.12515,24.0813,-0.43557206000000004,25,27.05700000000001,25degC_UDDS
3.47922,-0.17368,24.0813,-0.6042709296000001,25,27.055666666666667,25degC_UDDS
3.47518,-0.38056,24.0813,-1.3225145008,25,27.053666666666665,25degC_UDDS
3.46304,-0.99354,24.0813,-3.4406687616,25,27.04833333333333,25degC_UDDS
3.44568,-1.78275,24.0813,-6.14278602,25,27.035333333333334,25degC_UDDS
3.43169,-2.35998,24.0813,-8.0987197662,25,27.01566666666667,25degC_UDDS
3.4354,-1.52479,24.0813,-5.2382635660000005,25,26.992666666666665,25degC_UDDS
3.45057,-1.11103,24.0813,-3.8336867871,25,26.979666666666667,25degC_UDDS
3.44517,-1.44817,24.0813,-4.9891918389,25,26.971333333333337,25degC_UDDS
3.42275,-2.51578,24.0813,-8.610885995,25,26.95266666666667,25degC_UDDS
3.40876,-3.0266,24.0813,-10.316953016000001,25,26.924999999999997,25degC_UDDS
3.41584,-2.45193,24.0813,-8.3754005712,25,26.89733333333333,25degC_UDDS
3.43691,-1.30259,24.0813,-4.4768845969,25,26.87966666666667,25degC_UDDS
3.45006,-0.69727,24.0813,-2.4056233361999997,25,26.87233333333333,25degC_UDDS
3.45242,-0.63086,24.0813,-2.1779936812,25,26.866333333333337,25degC_UDDS
3.44989,-0.79943,24.18646,-2.7579455627,25,26.86033333333334,25degC_UDDS
3.43893,-1.38176,24.0813,-4.751775916800001,25,26.851333333333336,25degC_UDDS
3.43371,-1.54012,24.0813,-5.2883254452,25,26.835333333333335,25degC_UDDS
3.43169,-1.63206,24.0813,-5.600723981400001,25,26.822666666666663,25degC_UDDS
3.42596,-1.83128,24.0813,-6.2738920288,25,26.805,25degC_UDDS
3.42899,-1.61418,24.0813,-5.5350070782000005,25,26.78866666666666,25degC_UDDS
3.44281,-0.8454,24.0813,-2.9105515740000003,25,26.775666666666666,25degC_UDDS
3.45309,-0.40865,24.0813,-1.4111052285,25,26.771666666666672,25degC_UDDS
3.44888,-0.70493,24.0813,-2.4312189783999996,25,26.767666666666667,25degC_UDDS
3.44011,-1.14168,24.0813,-3.9275047848,25,26.75900000000001,25degC_UDDS
3.4354,-1.33323,24.0813,-4.580178342,25,26.746666666666663,25degC_UDDS
3.43809,-1.15189,24.0813,-3.9603014901,25,26.734333333333325,25degC_UDDS
3.43742,-1.20042,24.0813,-4.1263477164,25,26.72500000000001,25degC_UDDS
3.43658,-1.1851,24.0813,-4.072690958000001,25,26.712666666666664,25degC_UDDS
3.43809,-1.12635,24.18646,-3.8724926715,25,26.703,25degC_UDDS
3.43944,-1.01397,24.18646,-3.4874889768,25,26.691999999999993,25degC_UDDS
3.44483,-0.75346,24.18646,-2.5955416118000003,25,26.684000000000008,25degC_UDDS
3.44736,-0.6564,24.18646,-2.262847104,25,26.67799999999999,25degC_UDDS
3.44955,-0.55168,24.0813,-1.9030477439999998,25,26.671999999999997,25degC_UDDS
3.45208,-0.45718,23.97615,-1.5782219344,25,26.66766666666667,25degC_UDDS
3.45073,-0.56445,24.0813,-1.9477645485000001,25,26.663333333333338,25degC_UDDS
3.45478,-0.33459,24.0813,-1.1559348402,25,26.657666666666657,25degC_UDDS
3.45731,-0.28095,23.97615,-0.9713312445,25,26.656666666666673,25degC_UDDS
3.45911,0.0281,24.0813,0.097200991,25,26.65299999999999,25degC_UDDS
3.4672,0.17368,24.0813,0.602183296,25,26.654,25degC_UDDS
3.47631,0.58745,24.0813,2.0421583095,25,26.656333333333336,25degC_UDDS
3.48659,1.00887,24.0813,3.5175160533,25,26.66466666666666,25degC_UDDS
3.50294,1.76489,24.0813,6.1823037766,25,26.675666666666665,25degC_UDDS
3.50951,1.85173,24.0813,6.4986649523,25,26.695999999999998,25degC_UDDS
3.51541,2.48004,24.0813,8.7183574164,25,26.711000000000006,25degC_UDDS
3.51373,1.78022,24.0813,6.2552124205999995,25,26.732999999999997,25degC_UDDS
3.50648,1.39199,24.0813,4.8809850952,25,26.74466666666667,25degC_UDDS
3.5176,1.91303,24.0813,6.729274328,25,26.759333333333323,25degC_UDDS
3.51996,1.87217,24.0813,6.5899635132,25,26.779333333333344,25degC_UDDS
3.51002,1.28216,24.18646,4.5004072432,25,26.793999999999997,25degC_UDDS
3.49856,0.66662,24.18646,2.3322100671999997,25,26.802999999999997,25degC_UDDS
3.48765,-0.03831,24.18646,-0.13361187149999998,25,26.806333333333342,25degC_UDDS
3.48209,-0.10472,24.18646,-0.36464446479999996,25,26.805333333333337,25degC_UDDS
3.48107,-0.11238,24.0813,-0.3912026466,25,26.80433333333333,25degC_UDDS
3.48057,-0.11493,24.0813,-0.40002191010000004,25,26.803333333333335,25degC_UDDS
3.48023,-0.11238,24.18646,-0.3911082474,25,26.80233333333333,25degC_UDDS
3.47989,-0.11493,24.18646,-0.3999437577,25,26.801333333333332,25degC_UDDS
3.47973,-0.11238,24.0813,-0.3910520574,25,26.800333333333327,25degC_UDDS
3.47956,-0.11493,24.0813,-0.39990583080000003,25,26.799000000000007,25degC_UDDS
3.47939,-0.11493,24.18646,-0.39988629270000003,25,26.798,25degC_UDDS
3.47922,-0.11493,24.0813,-0.39986675460000004,25,26.797000000000004,25degC_UDDS
3.47905,-0.11493,24.18646,-0.3998472165,25,26.796,25degC_UDDS
3.47888,-0.11238,24.18646,-0.3909565344,25,26.795,25degC_UDDS
3.47888,-0.11493,24.18646,-0.39982767840000005,25,26.793999999999997,25degC_UDDS
3.47871,-0.11238,24.0813,-0.39093742979999996,25,26.792666666666676,25degC_UDDS
3.47871,-0.11238,24.0813,-0.39093742979999996,25,26.791666666666668,25degC_UDDS
3.47855,-0.11493,24.0813,-0.3997897515,25,26.790666666666674,25degC_UDDS
3.47686,-0.20688,24.18646,-0.7192927968,25,26.78966666666667,25degC_UDDS
3.46708,-0.71259,24.18646,-2.4706065372,25,26.786666666666658,25degC_UDDS
3.45073,-1.49159,24.0813,-5.1470743607,25,26.77666666666667,25degC_UDDS
3.43169,-2.34721,24.0813,-8.0548970849,25,26.75900000000001,25degC_UDDS
3.41197,-3.58594,24.0813,-12.2351197018,25,26.732999999999997,25degC_UDDS
3.38938,-4.10442,24.0813,-13.911439059600001,25,26.699333333333332,25degC_UDDS
3.37927,-4.30109,24.0813,-14.534544404300002,25,26.657999999999994,25degC_UDDS
3.38365,-3.83624,23.97615,-12.980493476,25,26.619999999999997,25degC_UDDS
3.40977,-1.38942,23.97615,-4.7376026334,25,26.588666666666672,25degC_UDDS
3.44563,0.10216,23.97615,0.3520055608,25,26.577333333333332,25degC_UDDS
3.46383,0.23753,24.0813,0.8227635399000001,25,26.57933333333333,25degC_UDDS
3.49131,2.82485,24.0813,9.8624270535,25,26.583999999999996,25degC_UDDS
3.52654,3.07004,24.0813,10.8266188616,25,26.610333333333326,25degC_UDDS
3.53042,2.92446,24.0813,10.324572073199999,25,26.64033333333333,25degC_UDDS
3.52401,2.3881,24.18646,8.415688281000001,25,26.664999999999996,25degC_UDDS
3.51406,1.73935,24.18646,6.112180261,25,26.684333333333342,25degC_UDDS
3.50429,1.16468,24.18646,4.0813764772,25,26.698333333333323,25degC_UDDS
3.49266,0.54147,24.0813,1.8911706101999999,25,26.706333333333333,25degC_UDDS
3.48276,-0.04853,24.18646,-0.16901834279999997,25,26.70866666666667,25degC_UDDS
3.47838,-0.11238,24.18646,-0.3909003444,25,26.70766666666666,25degC_UDDS
3.47787,-0.11493,24.18646,-0.3997115991,25,26.706333333333333,25degC_UDDS
3.47753,-0.11238,24.18646,-0.39080482139999995,25,26.705333333333325,25degC_UDDS
3.4772,-0.11238,24.0813,-0.390767736,25,26.70433333333334,25degC_UDDS
3.47703,-0.11493,24.0813,-0.3996150579,25,26.703333333333333,25degC_UDDS
3.47686,-0.11493,24.0813,-0.3995955198,25,26.70233333333334,25degC_UDDS
3.47686,-0.11238,24.0813,-0.39072952679999995,25,26.700999999999997,25degC_UDDS
3.47669,-0.11238,24.0813,-0.39071042219999996,25,26.700000000000003,25degC_UDDS
3.47669,-0.11493,24.0813,-0.3995759817,25,26.698999999999995,25degC_UDDS
3.47652,-0.11749,24.0813,-0.4084563348,25,26.69800000000001,25degC_UDDS
3.47568,-0.16602,24.0813,-0.5770323936,25,26.69666666666667,25degC_UDDS
3.47147,-0.37545,24.0813,-1.3033634115000001,25,26.694666666666667,25degC_UDDS
3.46085,-0.90926,24.0813,-3.146812471,25,26.689666666666668,25degC_UDDS
3.44315,-1.74444,24.0813,-6.006368586000001,25,26.67799999999999,25degC_UDDS
3.43337,-2.06626,24.0813,-7.094235096200001,25,26.658333333333328,25degC_UDDS
3.4418,-1.48648,24.0813,-5.116166864,25,26.64033333333333,25degC_UDDS
3.45714,-0.65896,24.0813,-2.2781169744,25,26.63066666666666,25degC_UDDS
3.4672,0.00511,24.0813,0.017717392,25,26.627333333333336,25degC_UDDS
3.46894,-0.19922,24.0813,-0.6910822268,25,26.627333333333336,25degC_UDDS
3.46203,-0.52359,24.0813,-1.8126842877,25,26.623000000000008,25degC_UDDS
3.46338,-0.42142,24.0813,-1.4595375996,25,26.618,25degC_UDDS
3.45748,-0.779,24.0813,-2.69337692,25,26.614666666666665,25degC_UDDS
3.44113,-1.55799,24.0813,-5.3612461286999995,25,26.60366666666666,25degC_UDDS
3.42933,-2.03306,24.0813,-6.9720336498,25,26.586,25degC_UDDS
3.42174,-2.30379,24.0813,-7.882970394599999,25,26.566333333333336,25degC_UDDS
3.4209,-2.18119,24.18646,-7.461632871,25,26.543666666666667,25degC_UDDS
3.42073,-2.14288,24.0813,-7.3302139024,25,26.52566666666667,25degC_UDDS
3.42511,-1.76743,24.0813,-6.0536421673000005,25,26.503999999999994,25degC_UDDS
3.43843,-1.08804,24.0813,-3.7411493771999993,25,26.492666666666665,25degC_UDDS
3.44652,-0.69216,24.0813,-2.3855432832,25,26.483999999999995,25degC_UDDS
3.45596,-0.25541,24.0813,-0.8826867436000001,25,26.479333333333333,25degC_UDDS
3.46186,-0.03831,24.0813,-0.1326238566,25,26.478999999999996,25degC_UDDS
3.45427,-0.9399,24.0813,-3.246668373,25,26.478,25degC_UDDS
3.445,-0.94757,24.18646,-3.26437865,25,26.468999999999998,25degC_UDDS
3.44568,-0.87094,24.18646,-3.0009805392,25,26.46033333333334,25degC_UDDS
3.45124,-0.5619,24.18646,-1.9392517559999998,25,26.453000000000003,25degC_UDDS
3.45798,-0.25285,24.18646,-0.8743502430000001,25,26.449999999999996,25degC_UDDS
3.46034,-0.18389,24.18646,-0.6363219226,25,26.44833333333333,25degC_UDDS
3.45798,-0.34991,24.18646,-1.2099817818,25,26.44633333333334,25degC_UDDS
3.45663,-0.40099,24.18646,-1.3860740637000002,25,26.442,25degC_UDDS
3.47277,0.6232,24.18646,2.164230264,25,26.43966666666667,25degC_UDDS
3.48254,0.75346,24.18646,2.6239545884,25,26.450666666666667,25degC_UDDS
3.47164,0.0,24.0813,0.0,25,26.453666666666674,25degC_UDDS
3.45832,-0.95778,24.0813,-3.3123097296,25,26.452333333333332,25degC_UDDS
3.45107,-0.84285,24.0813,-2.9087343495,25,26.443333333333328,25degC_UDDS
3.45276,-0.72281,24.0813,-2.4956894556,25,26.436666666666664,25degC_UDDS
3.46097,0.09961,24.0813,0.34474722170000005,25,26.430666666666667,25degC_UDDS
3.48827,1.91048,24.0813,6.6642700696,25,26.434333333333328,25degC_UDDS
3.50547,1.77511,24.0813,6.222594851699999,25,26.451666666666675,25degC_UDDS
3.50884,1.81087,24.0813,6.3540530908,25,26.467666666666656,25degC_UDDS
3.51272,1.87217,24.0813,6.576409002399999,25,26.485000000000003,25degC_UDDS
3.50496,0.97056,24.0813,3.4017739776,25,26.501333333333342,25degC_UDDS
3.49485,0.78156,24.0813,2.731434966,25,26.509666666666664,25degC_UDDS
3.4908,0.5619,24.0813,1.9614805199999998,25,26.51566666666666,25degC_UDDS
3.48591,0.30139,24.0813,1.0506184149,25,26.52,25degC_UDDS
3.4817,0.10472,24.0813,0.36460362399999996,25,26.52133333333334,25degC_UDDS
3.47905,-0.04342,24.0813,-0.151060351,25,26.52199999999999,25degC_UDDS
3.47686,-0.10727,24.0813,-0.3729627722,25,26.521000000000004,25degC_UDDS
3.47635,-0.11493,24.0813,-0.39953690550000004,25,26.52,25degC_UDDS
3.47602,-0.11493,24.0813,-0.39949897860000005,25,26.519000000000005,25degC_UDDS
3.47585,-0.11493,24.18646,-0.3994794405,25,26.517666666666663,25degC_UDDS
3.47568,-0.11493,24.0813,-0.3994599024,25,26.516666666666666,25degC_UDDS
3.47568,-0.11493,23.97615,-0.3994599024,25,26.51566666666666,25degC_UDDS
3.47551,-0.11238,24.0813,-0.39057781379999995,25,26.514666666666674,25degC_UDDS
3.47501,-0.13792,24.0813,-0.47927337919999996,25,26.51366666666667,25degC_UDDS
3.47484,-0.13792,23.97615,-0.47924993279999994,25,26.512,25degC_UDDS
3.47518,-0.1226,23.97615,-0.426057068,25,26.510999999999996,25degC_UDDS
3.47501,-0.1226,23.97615,-0.426036226,25,26.51,25degC_UDDS
3.47501,-0.12515,23.97615,-0.43489750150000006,25,26.50866666666666,25degC_UDDS
3.47433,-0.1558,23.97615,-0.541300614,25,26.507666666666672,25degC_UDDS
3.4718,-0.28606,24.0813,-0.9931431079999999,25,26.50566666666667,25degC_UDDS
