Voltage,Current,Temperature,Elapsed Time,Cycle,Capacity,WhAccu,Remaining Charging Time,Source_File,Charging_Session
4.19995,1.77511,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.77,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.76489,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.75978,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.75212,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.74701,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.74191,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.7368,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.73169,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.72658,38.38286,6.0,1.0,,,1.0,555_HPPC.csv,1007
4.19995,1.72147,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.71636,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.71126,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.70615,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.70104,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.69593,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.69338,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.69082,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.19995,1.69082,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.20012,1.69082,38.38286,7.0,1.0,,,0.0,555_HPPC.csv,1007
4.17517,3.55533,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19287,3.63961,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.1981,3.60385,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19945,3.55533,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19979,3.50935,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19995,3.47104,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19995,3.43528,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19995,3.39952,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19995,3.37143,38.48802,0.0,1.0,,,10.0,555_HPPC.csv,1011
4.19995,3.34589,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.32035,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.29481,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.27437,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.25139,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.23351,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.21563,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.19775,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.17987,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.16199,38.48802,1.0,1.0,,,9.0,555_HPPC.csv,1011
4.19995,3.14411,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.13134,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.11602,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.10069,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.08537,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.07004,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.05727,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.0445,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.03173,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.01896,38.48802,2.0,1.0,,,8.0,555_HPPC.csv,1011
4.19995,3.00619,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.99598,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.9832,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.97299,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.96022,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.95,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.93978,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.92957,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.91935,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.90914,38.48802,3.0,1.0,,,7.0,555_HPPC.csv,1011
4.19995,2.89892,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.8887,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.87849,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.86827,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.86061,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.85039,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.84273,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.83251,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.82485,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.81463,38.48802,4.0,1.0,,,6.0,555_HPPC.csv,1011
4.19995,2.80697,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.79675,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.79165,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.78143,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.77377,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.7661,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.75844,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.75078,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.74312,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.73546,38.48802,5.0,1.0,,,5.0,555_HPPC.csv,1011
4.19995,2.72779,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.72013,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.71247,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.70481,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.6997,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.69204,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.68437,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.67926,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.6716,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.66394,38.59318,6.0,1.0,,,4.0,555_HPPC.csv,1011
4.19995,2.65628,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.65117,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.64351,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.6384,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.63329,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.62563,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.62052,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.61286,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.60775,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.60009,38.59318,7.0,1.0,,,3.0,555_HPPC.csv,1011
4.19995,2.59498,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.58987,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.58221,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.5771,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.57199,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.56688,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.55922,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.55411,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.54901,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.5439,38.59318,8.0,1.0,,,2.0,555_HPPC.csv,1011
4.19995,2.53623,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.53113,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.52602,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.52091,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.5158,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.50814,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.50303,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.50048,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.49281,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.48771,38.59318,9.0,1.0,,,1.0,555_HPPC.csv,1011
4.19995,2.4826,38.59318,10.0,1.0,,,0.0,555_HPPC.csv,1011
4.16759,5.00862,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19169,5.01117,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19759,4.9371,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19928,4.86303,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19979,4.79663,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19995,4.74299,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19995,4.69446,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19995,4.64593,38.69834,0.0,1.0,,,10.0,555_HPPC.csv,1015
4.19995,4.60507,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.57186,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.53866,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.5029,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.47481,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.44671,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.42372,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.39563,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.37264,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.34966,38.69834,1.0,1.0,,,9.0,555_HPPC.csv,1015
4.19995,4.32922,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.30879,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.29091,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.26792,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.25004,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.23217,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.21684,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.19896,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.18108,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.16576,38.69834,2.0,1.0,,,8.0,555_HPPC.csv,1015
4.19995,4.15043,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.13511,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.11978,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.10446,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.09169,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.07637,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.06359,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.05082,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.03805,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.02528,38.69834,3.0,1.0,,,7.0,555_HPPC.csv,1015
4.19995,4.01251,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.99974,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.98697,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.97675,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.96398,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.95121,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.941,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.93078,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.92056,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.90779,38.69834,4.0,1.0,,,6.0,555_HPPC.csv,1015
4.19995,3.89758,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.88736,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.87714,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.86693,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.85671,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.84649,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.83628,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.82606,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.8184,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.80818,38.69834,5.0,1.0,,,5.0,555_HPPC.csv,1015
4.19995,3.80052,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.7903,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.78264,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.77243,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.76476,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.75455,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.74688,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.73667,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.72901,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.72134,38.69834,6.0,1.0,,,4.0,555_HPPC.csv,1015
4.19995,3.71368,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.70346,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.6958,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.68814,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.68048,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.67282,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.66515,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.65749,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.64983,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.64217,38.69834,7.0,1.0,,,3.0,555_HPPC.csv,1015
4.19995,3.6345,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.62684,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.61918,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.61152,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.60641,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.59875,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.59364,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.58598,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.57831,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.57065,38.69834,8.0,1.0,,,2.0,555_HPPC.csv,1015
4.19995,3.56299,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.55788,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.55022,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.54256,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.53745,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.52978,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.52468,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.51701,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.51191,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.50424,38.69834,9.0,1.0,,,1.0,555_HPPC.csv,1015
4.19995,3.49914,38.69834,10.0,1.0,,,0.0,555_HPPC.csv,1015
4.19995,3.49147,38.69834,10.0,1.0,,,0.0,555_HPPC.csv,1015
4.11736,1.52736,38.59318,0.0,2.0,,,10.0,555_HPPC.csv,1021
4.12461,1.50437,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12713,1.49926,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12798,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12848,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12882,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12916,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12933,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12966,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.12983,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.13,1.49671,38.59318,1.0,2.0,,,9.0,555_HPPC.csv,1021
4.13017,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13034,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13051,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13067,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13084,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13101,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13118,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13135,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13152,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13152,1.49671,38.59318,2.0,2.0,,,8.0,555_HPPC.csv,1021
4.13169,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13185,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13185,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13202,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13219,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13219,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13236,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13253,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13253,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.1327,1.49671,38.59318,3.0,2.0,,,7.0,555_HPPC.csv,1021
4.13287,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13287,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13303,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13303,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.1332,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.1332,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13337,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13337,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13354,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13354,1.49671,38.59318,4.0,2.0,,,6.0,555_HPPC.csv,1021
4.13371,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13371,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13388,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13388,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13405,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13405,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13421,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13421,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13438,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13438,1.49671,38.59318,5.0,2.0,,,5.0,555_HPPC.csv,1021
4.13438,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13455,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13455,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13472,1.49671,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13472,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13489,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13489,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13489,1.49671,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13506,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13506,1.49926,38.59318,6.0,2.0,,,4.0,555_HPPC.csv,1021
4.13523,1.49671,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13523,1.49671,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13523,1.49926,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13539,1.49926,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13539,1.49926,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13556,1.49671,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13556,1.49926,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13556,1.49926,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13573,1.49671,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13573,1.49671,38.59318,7.0,2.0,,,3.0,555_HPPC.csv,1021
4.13573,1.49926,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.1359,1.49671,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.1359,1.49671,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.1359,1.49926,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.13607,1.49926,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.13607,1.49671,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.13607,1.49926,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.13624,1.49671,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.13624,1.49926,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.1364,1.49671,38.59318,8.0,2.0,,,2.0,555_HPPC.csv,1021
4.1364,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.1364,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13657,1.49671,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13657,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13657,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13674,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13674,1.49671,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13674,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13674,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13691,1.49926,38.59318,9.0,2.0,,,1.0,555_HPPC.csv,1021
4.13691,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13691,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13708,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13708,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13708,1.49671,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13725,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13725,1.49926,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13725,1.49671,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13742,1.49671,38.59318,10.0,2.0,,,0.0,555_HPPC.csv,1021
4.13017,3.00364,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.14332,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.1477,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.14938,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.1504,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15107,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15174,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15208,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15259,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15292,2.99853,38.48802,0.0,2.0,,,9.0,555_HPPC.csv,1025
4.15326,2.99853,38.48802,1.0,2.0,,,8.0,555_HPPC.csv,1025
4.15377,2.99853,38.48802,1.0,2.0,,,8.0,555_HPPC.csv,1025
